,Datetime,Tweet Id,Text
41,2020-02-20 20:19:49,1230587886019469312,John Jay is committed to promoting a respectful &amp; inclusive environment where everyone can thrive. Please read Pres… https://t.co/K9bdBOPATe
42,2020-02-20 14:45:27,1230503736302358528,RT @TheCrimeReport: Starting now: Watch it Livestream at The 15th Annual John Jay/Harry Frank Guggenheim Symposium on Crime in AmericaLIVE.…
43,2020-02-20 14:19:39,1230497243909804032,"RT @TheCrimeReport: ‘The Extraordinary Ordinary Prisoner’ The story of one man's experience, and how writing in prison transformed him @joh…"
44,2020-02-20 14:19:32,1230497217183657990,RT @TheCrimeReport: Is America Ready for Prison Reform? Watch the Livestream of the @johnjaycollege Guggenheim symposium this morning: http…
45,2020-02-20 02:00:29,1230311229371166727,Are you looking for a dynamic curriculum that responds to issues of diversity as well as innovations and changes in… https://t.co/fY1Tc8rAX5
46,2020-02-19 16:46:20,1230171770927407105,"RT @IIP_JohnJay: TOMORROW: At 1:40 PM on 2/20, the IIP, in partnership w/ the @JohnJayCollege Pre-Law Institute, will host a discussion on…"
47,2020-02-19 15:26:44,1230151737618636800,"RT @JohnJayMedia: Trump's pardons and clemency are ""normalizing and trivializing white-collar crimes"" says @JohnJayCollege
 Prof. Henry Pon…"
48,2020-02-18 21:21:39,1229878669667164160,"RT @johnjayvets: All veteran, military, and other interested students are invited to attend the African-American Military Heritage Luncheon…"
49,2020-02-18 21:21:21,1229878594421260290,"RT @JJayAthletics: 🚨REGULAR SEASON FINALE!!!🚨

Bloodhounds looking to finish with best @CUNYAC win % in program history!

@JJCMBasketball 🆚…"
50,2020-02-18 21:20:11,1229878300631326723,RT @IIP_JohnJay: Kicking off the morning with language setting at our Trauma-Informed Prosecution Roundtable @JohnJayCollege. #TIPR #TraumI…
51,2020-02-18 21:19:58,1229878244452728835,RT @JohnJayResearch: Happening TOMORROW! Last chance to RSVP to join OAR and @DCBrotherton for our first spring #booktalk on #crimmigration…
52,2020-02-18 17:01:25,1229813178965676032,A fair and accurate count for the upcoming #2020census is crucial to secure the resources our communities need. Com… https://t.co/IeMEPXYg2q
53,2020-02-15 02:00:23,1228499263967154176,"The ONLINE Master of Science in Emergency Management at #JohnJayCollege prepares students for responding to, recove… https://t.co/Fr91I5GRQU"
54,2020-02-14 21:01:05,1228423940189675521,Here comes the bride! John Jay student veteran Venessa Soto married Jason Brown live on @foxandfriends today. Congr… https://t.co/9MznW7PYhS
55,2020-02-14 20:09:34,1228410979425423364,"RT @HigherEd_CB: Breaking: @JohnJayCollege's José Luis Morín will be joining Latinx Faculty Negotiations, Recruitment, Retention, &amp; Racism…"
56,2020-02-14 20:05:05,1228409850490707968,"#ICYMI: For #InternationalDayofWomenandGirlsinScience this past Tuesday, Professor Linda Rourke &amp; John Jay students… https://t.co/nFIYpl0tLk"
57,2020-02-14 19:24:56,1228399745795751938,Guess who said “I do” live on @foxandfriends? John Jay student veteran Venessa Soto &amp; Jason Brown had their dream w… https://t.co/xCK38ImQEU
58,2020-02-12 05:00:15,1227457364577615872,"Happy Birthday to #AbrahamLincoln, the 16th President of the United States! #JohnJayCollege https://t.co/hfjOhqCqPY"
59,2020-02-11 21:14:29,1227340152504279047,"RT @lavueltablog: Next week, my old friend @RepEspaillat comes to @JohnJayCollege. We'll talk about U.S. foreign policy toward Latin Americ…"
60,2020-02-11 19:21:13,1227311648056205312,RT @jjcwellness: Happening today with another awesome event at Hound Square! Stop by and enjoy! #MyJohnJay https://t.co/xvyFkhG7KT
61,2020-02-11 18:13:01,1227294482397356032,"Learn more about the MASE grant, which provides emergency funding so students can stay in school:… https://t.co/T0kqHl3dll"
62,2020-02-11 17:44:28,1227287298879959041,"RT @JohnJayPres: Our thoughts are with the @NYPD41Pct officers who were attacked in the Bronx over the weekend, as well as the entire #NYPD…"
63,2020-02-11 17:43:52,1227287148086341633,Professor Jodie Roure talk about the feminicide problem in the United States. #JJCFaculty #FierceAdvocates https://t.co/rlhY7wC0GV
64,2020-02-11 17:30:25,1227283763568271362,"RT @JohnJayPres: Honored to sign @USCG MOU with Rear Admiral Andrew J. Tiongson, U.S. Coast Guard, Commander, First Coast Guard District &amp;…"
65,2020-02-11 17:27:39,1227283068186173440,"RT @sum_research: Most global fish stocks will collapse by 2050 if current rates of illegal fishing persist, Gohar Petrossian (@johnjaycoll…"
66,2020-02-11 17:27:35,1227283048116428800,"RT @JohnJayResearch: From @TheCrimeReport today, an escalating battle between the federal government and ""sanctuary"" policies: https://t.co…"
67,2020-02-11 16:39:26,1227270933875916800,"RT @NYPD88Pct: In recognition of #BlackHistoryMonth ,we salute Lloyd Sealy.
 
He was the first African-American officer to graduate from th…"
68,2020-02-11 16:07:22,1227262863926071296,"Students from the @JohnJayACE1 program recently completed internships with the @USMarshalsHQ, gaining valuable hand… https://t.co/Or0lLnXNgy"
69,2020-02-11 14:10:07,1227233356582203392,"Ahshaki Long, a Law and Society major from the Bronx, has aspirations of becoming a lawyer and helping those from u… https://t.co/FaZBMYj8iM"
70,2020-02-10 22:09:16,1226991549726285831,"RT @johnjayvets: Today, John Jay College and the United States Coast Guard signed a memorandum of agreement for scholarship, career, and ac…"
71,2020-02-10 22:09:02,1226991491555450880,"RT @catalves3: This panel discussion was amazing! @Tolu_Olubunmi and @NathalieMolina so generously shared their stories of perseverance, re…"
72,2020-02-10 21:06:28,1226975744083058688,RT @JJExtAffairs: Thank you @NathalieMolina and @Tolu_Olubunmi for coming to @JohnJayCollege and inspiring our students to go after their d…
73,2020-02-10 21:06:17,1226975698348363777,"RT @nyutandon: Congratulations, Shateeya! Welcome to the NYU Tandon family #WomenInSTEM #BlackHistoryMonth https://t.co/R0dwFdIBv2"
74,2020-02-10 20:57:13,1226973419188740097,“Coming into the Computer Science and Information Security program at John Jay gave me a new level of understanding… https://t.co/KjNl4uZYVN
75,2020-02-10 20:56:52,1226973329443229696,#JJCAlumni Shateeya Roberts is paving the way for other women and people of color in the world of computer science… https://t.co/TCumlVx3ad
76,2020-02-10 20:47:56,1226971081698877448,RT @CUNY_Works: Looking to give back to the community and gain valuable work experience? You're in luck! Applications for @CUNY Service Cor…
77,2020-02-10 20:22:20,1226964637138157569,RT @jointheboldest: DOC is hiring! We’re looking for Desktop Support Technician. Apply now to job number #424454 https://t.co/y9tZT03T4r ht…
78,2020-02-10 20:21:25,1226964406996742144,"RT @CUNY: February 11 marks just 30 days until the #2020Census. Is your community ready?

Attend “Teach-in Tuesday” on 2/11 at 30+ location…"
79,2020-02-10 20:20:59,1226964298309738496,"Award-winning writers tell stories from Riker’s Island, a Super 8 motel room, and the back roads of Italy in the ne… https://t.co/AV5DMQeUZ8"
80,2020-02-10 20:20:10,1226964095179673600,"RT @JohnJayResearch: It's official: #JJCResearch Spring 2020 #BookTalks start on FEB 19th! 

Learn about decades of punitive #immigration p…"
81,2020-02-10 20:19:43,1226963980951998466,J Journal: New Writing On Justice Releases Fall 2019 Issue https://t.co/dmLVmNjpBY @JJournalNYC https://t.co/ge8Am5GGKt
82,2020-02-10 18:25:56,1226935347390578688,John Anthony François felt such strong emotions during the #JJCAlabamaTrip that he started to question his own futu… https://t.co/tJRz6c0hQY
83,2020-02-10 18:17:16,1226933164326707202,"RT @JohnJayResearch: #Impeachment is such a timely topic, &amp; there's so much to learn from history! If you know a younger person who's inter…"
84,2020-02-10 17:31:16,1226921588127412224,"RT @IIP_JohnJay: Today we thank Circuit Attorney Kim Gardner of the City of St. Louis, MO for her partnership in our Dignity, Racial Justic…"
85,2020-02-10 13:49:58,1226865898625081346,RT @JohnJayCollege: Apply to be a #FrederickDouglassGlobalFellow before February 14th: https://t.co/siaozptpdC #MyJohnJay
86,2020-02-10 13:49:32,1226865788826636288,"It's not too late to secure a seat for the Innovative Careers in Criminal Justice Panel on Tuesday, February 11 at… https://t.co/ZWIt6QQdqA"
87,2020-02-10 01:48:28,1226684327385337856,"Calling all Scholarship, Fellowship and Internship Recipients! Be sure to RSVP to the Scholar Photo shoot on 2/11 t… https://t.co/xVzkukHY3h"
88,2020-02-10 01:40:17,1226682265415159809,Apply to be a #FrederickDouglassGlobalFellow before February 14th: https://t.co/siaozptpdC #MyJohnJay https://t.co/9jPItj3Vzl
89,2020-02-10 01:37:03,1226681450335961089,Fill out our brief survey for chance to be featured in our #JJCGotHired campaign! All submissions will be entered t… https://t.co/3ksp1OIDe9
90,2020-02-09 19:26:33,1226588212551913472,"RT @CUNY: 30+ sites
5 boroughs
1,000+ New Yorkers
1 day

Attend a teach-in near you for “Teach-in Tuesday” on 2/11 to learn about the #2020…"
91,2020-02-09 19:26:00,1226588073636564996,"RT @IIP_JohnJay: On her Inauguration Day, we want to honor our partner @BronxDAClark. As the first black woman elected to be DA in New York…"
92,2020-02-09 19:25:07,1226587852928102400,"RT @JohnJayACE1: Congrats to ACE Alumni Tiffany, Diariou and Martin on launching their careers as Pretrial Associates with the New York Cit…"
93,2020-02-08 02:00:22,1225962543702736898,The Master of Science in Protection Management Program at #JohnJayCollege provides advanced professional education… https://t.co/hmIxpxaALG
94,2020-02-07 19:36:33,1225865954392973312,"RT @JohnJayResearch: ""Of the two, the apocalypse had been harder on Thad's wife, Evelyn. She'd been the more social type - a real people pe…"
95,2020-02-07 17:00:58,1225826800858730497,"RT @IIP_JohnJay: Today we are proud to honor the first African-American &amp; first woman President of @JohnJayCollege, Karol Mason! Since taki…"
96,2020-02-07 16:13:08,1225814763982245900,Learn more about Undergraduate Academic Advisement at #JohnJayCollege and SHARE WITH A FRIEND who should know about… https://t.co/FDT0CC81pm
97,2020-02-07 15:11:40,1225799295196127233,"@kpexplainsitall @sdpjohnson @TheCrimeReport It won't be live-streamed, but we will record the event and upload it to our YouTube channel."
98,2020-02-07 14:36:28,1225790435207020546,"RT @cdi_dance: TONIGHT! @NewYorker approved #contemporarydance.

Only a handful of tickets left for Pigeonwing Dance at @JohnJayCollege's @…"
99,2020-02-06 21:45:03,1225535903059279876,#JohnJayCollege faculty experts provide a snapshot of where we are on the subject of law enforcement wearing body c… https://t.co/TPYELf7np4
100,2020-02-06 19:37:52,1225503899060142091,"RT @JohnJayPres: Congratulations to @BaruchCollege’s incoming president, @DavidWuGmu. Look forward to working with you on behalf of our stu…"
101,2020-02-06 18:26:38,1225485968649736197,Happening now in the @JJCCouncil conference room! #MyJohnJay #Census2020 https://t.co/84OA3lxYq7
102,2020-02-06 18:23:53,1225485279345205253,RT @ShaunRas31: It was so awesome to watch @Power_STARZ and see my high schoolmate and fellow @CUNY @JohnJayCollege alumnus @RayanLawrence…
103,2020-02-06 17:24:26,1225470318694871041,RT @CUNY: .@ChancellorCUNY is in Albany to testify before the Joint Senate and Assembly Legislative Public Hearing on the Executive Budget…
104,2020-02-06 16:08:34,1225451225359044616,"RT @JohnJayCareers: It’s happening!!!!! Come through! Live DJ, food, and games! 11-3 L.72 @JohnJayCollege @JJCOutreach https://t.co/qITGis1…"
105,2020-02-06 14:51:58,1225431947473833984,"RT @JohnJayWPS: Looking for a scholarship!!! This year, the #MaryFranMyersScholarship is open to residents in North America and the Caribbe…"
106,2020-02-06 14:51:28,1225431820180824071,RT @JJCCouncil: Hey Class of 2020!  Student Transitions Program and Student Council have put together these amazing events to help seniors…
107,2020-02-06 14:50:58,1225431696054550528,TODAY! Join us at the Census Fair in L2.69 NB (@JJCCouncil Conference Room) to learn about #Census2020 employment o… https://t.co/HVAcxpZYxD
108,2020-02-05 23:47:59,1225204455118954497,RT @JJCCouncil: After February 13th the company will not be on campus to take portraits of students. There is no guarantee you will be on t…
109,2020-02-05 23:47:16,1225204273958588416,RT @CUNY: .@JohnJayCollege @Prof_Wandt said that facial recognition use in some places has ballooned to the point of being invasive. What d…
110,2020-02-05 14:43:08,1225067338250301445,The Hispanic Association of Colleges and Universities (HACU) is accepting applications for their paid internship pr… https://t.co/rWxl0cnlYO
111,2020-02-05 14:33:33,1225064923677515782,"RT @HACUNews: HACU, Google accepting applications for Hispanic Student Leadership Summit. 50 undergraduate student leaders with a passion f…"
112,2020-02-05 14:29:10,1225063824396636161,"¿Sabías Esto? John Jay College has one of the most diverse student bodies among CUNY’s senior colleges.

Did You Kn… https://t.co/FhzOFpnaJK"
113,2020-02-04 23:00:35,1224830138061414408,RT @CUNY: Students are invited to enter the #CUNYPhotoChallenge and submit a photo that captures a compelling moment at CUNY by February 25…
114,2020-02-04 22:59:40,1224829906389032960,"RT @CUNY: .@ChancellorCUNY explains why CUNY students, who reflect the full range of New York City’s diversity, are uniquely positioned to…"
115,2020-02-04 22:59:32,1224829871496581122,RT @JohnJayTLC: Applications are open for a new online faculty seminar.The  seminar runs for 3 weeks and will seek to explore the incorpora…
116,2020-02-04 22:11:09,1224817696325455873,"RT @JJCWomensCenter: Facilitated by 3 Hip-Hop education scholars and writers, this interactive workshop engages with Hip-Hop music and cult…"
117,2020-02-04 21:48:16,1224811936744865794,"""I wrote about my desire to help individuals released from prison get back on their feet. My goal is to work for a… https://t.co/nvLlEdKcUz"
118,2020-02-04 21:47:41,1224811791936565255,"@VolckerAlliance @CUNY Waitkus, a @macaulayhonors student who is majoring in Forensic Psychology, credits his invol… https://t.co/5GyMYUaBt5"
119,2020-02-04 21:45:31,1224811243648749568,"Congratulations to Jason Waitkus, one of the winners of the Paul A. Volcker Careers in Government Essay Contest:… https://t.co/BFOlRQC0A2"
120,2020-02-04 20:07:07,1224786481132249088,Learn more about our events celebrating #BlackHistoryMonth. #MyJohnJay https://t.co/bsLeYaHGaG
121,2020-02-04 19:46:08,1224781201019408389,Student Emergency Wellness (SEW) Grants support current students’ emergency needs so that they can stay in school a… https://t.co/umpC8uhhUX
122,2020-02-04 19:03:50,1224770557637472257,RT @jjcwellness: Make sure you stop by today to join our department and Food Security Advocates at the fair! #MyJohnJay https://t.co/ryAR95…
123,2020-02-04 19:03:29,1224770469347450888,RT @JJCWomensCenter: Resource Expo today! Come by and checkout our table ☺️ https://t.co/p6pfVX5SYb
124,2020-02-04 19:02:25,1224770198231814149,"RT @JJayAthletics: Reminder!! Tonight is @JohnJayCollege’s Faculty &amp; Staff Appreciation Night! In addition, we will honor one staff member…"
125,2020-02-04 19:02:20,1224770181228113920,"RT @JohnJayCareers: Don't forget, you could be featured in our #JJCGotHired campaign! Land a job or internship recently? Complete this brie…"
126,2020-02-04 19:02:06,1224770118925869056,"Learn more about one of the #JJCAlabamaTrip speakers from the @splcenter, Nanyamka A. Shukura, who inspired our stu… https://t.co/wR2MljwiXL"
127,2020-02-04 17:19:38,1224744335876460544,"RT @cdi_dance: The @NewYorker thinks you should go to Pigeonwing Dance's premiere of ""Plexus: a work in knots"" at @JohnJayCollege's @GWLTJJ…"
128,2020-02-04 17:19:28,1224744291983155201,RT @JohnJayCJPhD: We want to congratulate @LeeviaDillon who received the Division of Terrorism and Bias Crime (DTBC) Student Paper Award fo…
129,2020-02-04 17:18:56,1224744157778010112,RT @JohnJayResearch: Excited to share @JohnJayCollege MA alumna @KerametR's new paper in @AMJPublicHealth showing increased psychological d…
130,2020-02-04 17:18:31,1224744053046173698,RT @jjcsil: Don’t miss out on this amazing opportunity for a FREE tour and luncheon at the @AsiaSociety Museum (2/21). Only 4 spots left. E…
131,2020-02-04 02:29:42,1224520373523439618,"RT @JohnJayLibrary: Do you follow @sum_research? If not, do it now! It's a great way to keep on top of the amazing research taking place al…"
132,2020-02-04 00:11:13,1224485524527894528,"RT @JohnJayCollege: ""It was an honor to walk in your footsteps, and to have a glimpse of the struggle you endured to make my life what it i…"
133,2020-02-04 00:10:57,1224485457377087489,"RT @JohnJayCollege: Leveraging his dual role as Senior Representative on @JJCCouncil and President of the Black Student Union, Daiquan Llew…"
134,2020-02-03 21:46:19,1224449057881374722,"RT @JohnJayCollege: “Your voice is the most powerful tool you have—next to pen and paper—and I’m using my voice to help my community, the s…"
135,2020-02-03 21:46:02,1224448989187063809,"RT @JohnJayCollege: Read about one of John Jay's #FierceAdvocates in action! Alumna @ilonaduverge co-founded Movement School, a training pr…"
136,2020-02-03 21:45:43,1224448908857724929,"RT @GeorgeSpartacos: Please join us for our conversation with Vladimir Dzuro, chief of the New York Headquarters Office at the United Natio…"
137,2020-02-03 19:47:53,1224419255539597313,"“Your voice is the most powerful tool you have—next to pen and paper—and I’m using my voice to help my community, t… https://t.co/iXRHfk92Oq"
138,2020-02-03 19:47:43,1224419214150307843,ICYMI: Associate Professor Jodie Roure emphasized the mental health crisis in the earthquake-ravaged Puerto Rico as… https://t.co/hpBcG0zPsq
139,2020-02-03 19:44:42,1224418454150709248,"Leveraging his dual role as Senior Representative on @JJCCouncil and President of the Black Student Union, Daiquan… https://t.co/Vq7nRKTA7W"
140,2020-02-03 19:36:25,1224416367924912131,RT @JohnJayCollege: The @uscensusbureau is recruiting to fill hundreds of thousands of temporary positions across the country to assist wit…
141,2020-02-03 19:36:11,1224416308978122752,"RT @JohnJayCollege: We love hearing about the successes of our students and alumni, especially when it comes to landing that amazing intern…"
142,2020-02-03 19:35:42,1224416186269675520,Congrats to John Jay alumna @MaldonadoCruz19 who was sworn in as the newest Queens Civil Court Judge. She made hist… https://t.co/82mNQel05E
143,2020-02-03 18:48:57,1224404424413655040,"""It was an honor to walk in your footsteps, and to have a glimpse of the struggle you endured to make my life what… https://t.co/lmh55f1Mx4"
144,2020-02-03 18:46:29,1224403803291684866,"RT @JJayAthletics: Hey @JohnJayCollege! 

Here is the open recreation schedule for the month of February! 

Open Rec is open to all student…"
145,2020-02-03 18:45:00,1224403431282167808,"Read about one of John Jay's #FierceAdvocates in action! Alumna @ilonaduverge co-founded Movement School, a trainin… https://t.co/OZmRqHrdzI"
146,2020-02-03 18:12:54,1224395348979994627,"Christian Bethea said that he always felt a strong connection to Dr. Martin Luther King, Jr. because of the closene… https://t.co/XsBtzkp1D4"
147,2020-02-03 18:02:54,1224392835895627777,"RT @JJayAthletics: .@JohnJayCollege is excited to announce its inaugural college night at the @nyknicks vs. Pistons game on Tuesday, April…"
148,2020-02-03 18:02:46,1224392801120661504,"RT @JohnJayResearch: Check out the profile of @JohnJayCollege psychology
 prof @ElizabethJeglic in the latest Justice Matters, where she ta…"
149,2020-02-03 17:10:03,1224379534230925313,RT @IIP_JohnJay: On day 3 of #BlackHistoryMonth we're celebrating former ICJ and @columbia student Jarrell Daniels. Jarrell continues to sh…
150,2020-02-03 17:09:41,1224379440806928385,RT @PPDRecruiting: @PPDRecruiting @JohnJayCollege Today Philadelphia Police Recruiterson location in the lobby of John Jay College.  Come S…
151,2020-02-03 02:17:25,1224154897232297984,RT @ScottColom: So proud of this recognition. IIP has been a blessing to my career as DA. Learned so much about how to be a change agent fr…
152,2020-02-03 02:17:03,1224154801996554241,"RT @IIP_JohnJay: On day 2 of #BlackHistoryMonth we're celebrating @SherryBostonDA of DeKalb County, Georgia. DA Boston is a force of nature…"
153,2020-02-03 02:16:53,1224154761181782017,The @uscensusbureau is recruiting to fill hundreds of thousands of temporary positions across the country to assist… https://t.co/YtOPVeOXms
154,2020-02-02 01:55:04,1223786884624678912,"RT @IIP_JohnJay: On the first day of #BlackHistoryMonth we want to celebrate and honor DA @ScottColom. DA Colom, pictured here at our 2nd D…"
155,2020-02-02 01:54:54,1223786840634855424,"📢Calling all Scholarship, Fellowship and Internship Recipients! Come to the Scholar Photo Shoot and receive complim… https://t.co/AT5k2svDXp"
156,2020-02-01 20:59:44,1223712558928007168,RT @CUNY: CUNY is commemorating Black History Month with an array of tributes to African-American history and achievement across our campus…
157,2020-02-01 18:31:24,1223675228930367488,All submissions will be entered to win a JCPenney gift card and some John Jay swag! Submission Deadline: 2/14… https://t.co/8eqYz6QMhn
158,2020-02-01 18:30:23,1223674975292416002,"We love hearing about the successes of our students and alumni, especially when it comes to landing that amazing in… https://t.co/hkqzM2UD06"
159,2020-02-01 15:15:06,1223625830087249920,"February is #BlackHistoryMonth. In the spirit of #MartinLutherKingJr, John Jay Kappa Phi Alpha Sorority sisters vol… https://t.co/IwHd0CND5E"
160,2020-02-01 02:00:20,1223425820494127104,The Master of Arts in Forensic Mental Health Counseling at #JohnJayCollege prepares students to become licensed cou… https://t.co/vcu9JntMtR
161,2020-01-31 21:05:58,1223351739740454914,RT @CUNY_Works: It's that time of year again! SAVE THE DATE for our spring @CUNY Career Innovation Summit on March 27. Sign-up to be the fi…
162,2020-01-31 17:02:26,1223290455086989318,RT @ICJMAProgram: We are so proud of our IC&amp;J alum @Dhanya__Babu! 🔥🤟🏼🎓 https://t.co/1foxvL85wG
163,2020-01-31 17:02:09,1223290384434049024,RT @JohnJayWPS: Join a conversation with the Executive Director of the @GenderEquityNYC Jacqueline M. Ebanks on March 11th! See flyer for d…
164,2020-01-31 17:01:58,1223290334920265728,RT @sum_research: “There have been no Black candidates for the majority of the elections … What we should be asking these [presidential] ca…
165,2020-01-31 17:01:49,1223290297502834692,RT @awparocks: .@JohnJayCollege is hiring a tenure-track Assistant or Associate professor in public administration! Details are here https:…
